text,favorited,created,statusSource,retweetCount,,,
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",6,,,
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",6,,,
"RT @DissentOcc: More Taliban soldiers than Americans died in the explosion yesterday, but lets ignore that go back into Afghanistan 

https…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
"RT @FrudBezhan: Group of Afghans, who had no travel documents, tried to cross over into Tajikistan from #Afghanistan’s Kunduz province. 

B…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",71,,,
RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",3411,,,
"RT @WIONews: As the Afghanistan crisis worsens, there are reports surfacing that claim the US officials had provided the Taliban with a lis…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",3,,,
"RT @JoshuaHosler: 1/3 President needs to:
- Fire, not request resignation of Milley &amp; SEC Def Austin 
- Expand perimeter around Bagram 
- T…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",6,,,
RT @VGenPensioen: Kabul airport attack: US believes there was one suicide bomber; two Britons and child of UK national killed in attack htt…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",1,,,
RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",3411,,,
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",597,,,
"RT @IndoPac_Info: As #Kabul burns, we need to talk about #Pakistan

The Taliban is a wing of Pakistan’s deep state. The jihadi network that…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",29,,,
Incredible perspective from an old aid worker colleague. https://t.co/nNHK59ZpNE,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @RichardHaass: Strategic impatience &amp; isolationism are the inevitable result of leaders not explaining, schools not teaching, &amp; media no…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",67,,,
RT @TerryGlavin: \The solution is standing tall, believing that no force,FALSE,NA,NA,FALSE,NA,NA
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2397,,,
"RT @ScottPresler: How am I supposed to process the facts that Joe Biden handed billions of dollars worth of equipment to the Taliban, 

str…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",4342,,,
RT @AdityaRajKaul: Taliban has just announced that all female employees of all hospitals in Kabul and provinces across Afghanistan are bein…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",60,,,
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",3746,,,
RT @kblafghanistan: 3/3 This information backs up the Taliban's claim that Amrullah Saleh was involved in ISKP assaults across Afghanistan.,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",2,,,
RT @IslandGirlPRV: @TheRealDougLane @kayleighmcenany @OutnumberedFNC The pullout was done by Trump who removed 90% of our troops making us…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",4,,,
To all the Conservatives that are currently condemning the Taliban's treatment of women in Afghanistan ( you know w… https://t.co/ilyzmPywZb,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
"RT @Nitin_Rivaldo: Islamists driving out 'Deen' brothers from Afghanistan is a tragedy. 

Islamists driving out Hindu 'Kafirs' from Kashmir…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",374,,,
Canada's airlift mission from Kabul ends | via @indiatvnews https://t.co/VQI9qOxMmn,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @wikileaks: NATO forces in #Afghanistan used \special forces 'black unit', Task Force 373,0,1.43E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NA,NA,
"@republic Biden can only destory the intrastructire by bombing from the air,but not Taliban for which the American… https://t.co/G9cuoDlDPI",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"@craigymcmillan The Guardian had an interesting, if rather grim, article by a Pakistani journalist who was talking… https://t.co/Dovhdc02RL",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @TheEconomist: No sooner had the Taliban marched into Kabul than politicians in Uganda were readying for the arrival of evacuees from Af…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",8,,,
"RT @Julia3131: TRUMP DID THIS:
Feb 2020 Grabber negotiates a deal with Taliban to hand them Afghanistan.
Grabber releases 5000 Taliban pris…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",53,,,
How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM,FALSE,27-08-2021 16:24,"<a href=\http://www.socialflow.com\"" rel=\""nofollow\"">SocialFlow</a>""",4,,,
RT @ChattJazz: .@RepMTG .@B52Malmet .@CheriJacobus In yet another bat shit crazy rant MTG has called for VP Harris' impeachment because som…,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",62,,,
"RT @magi_jay: Prior to the Iraq War, the GW Bush admin was somehow able to convince Americans that Saddam Hussein was affiliated w/ Bin Lad…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",78,,,
"And it's a mistake to assume China cares one iota for the people of Afghanistan, whereas the opposite is proven to… https://t.co/6rUmEVVuDV",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @renoomokri: You say Nigeria is not yet like Afghanistan? Have you forgotten that on July 19, 2021, an Alpha military jet was shot down…",FALSE,27-08-2021 16:24,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",26,,,
RT @glassmeg: @MattZeitlin @maggieNYT He didn't want the US look like they were giving up on the Afghanistan government. Trump already dele…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",24,,,
"RT @TonyHussein4: Trump made the decision to leave Afghanistan. Pompeo signed the surrender agreement.

Both forced the release of 5000 Tal…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",8,,,
RT @GazetteNGR: Taliban: Hotels in Pakistan asked to vacate rooms for evacuees from Afghanistan https://t.co/chsCfEqYQ9,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",11,,,
apparently there's conflict between the afghan taliban who hide out in pakistan and pakistani militants who hide ou… https://t.co/3e7LkjxokP,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @funder: “In the first 45 days of Trump's Taliban agreement there were over 4,500 Taliban attacks resulting in 900+ Afghan casualties. W…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",308,,,
"RT @lizard817: @RepMTG @mtgreenee “the Trump administration coerced the understandably angry Afghan government into releasing 5,000 Taliban…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2,,,
"RT @kayleighmcenany: IMPEACH HIM! 

Joe Biden asked the President of Afghanistan to LIE!

In the transcript, Biden told Ghani to say that t…",FALSE,02-09-2021 12:56,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",16891,,,
RT @heatherjones333: Pregnant American Kicked In Stomach By Taliban-Still Stranded In Afghanistan #BidenMustResign  https://t.co/JJDMZpcvmJ…,FALSE,02-09-2021 12:56,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",40,,,
RT @stonewalluk: We understand that the Taliban is likely to have inherited the digital footprint left by the government in #Afghanistan. T…,FALSE,02-09-2021 12:56,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",42,,,
"RT @BBCWorld: Landmine clearing charity resumes explosive clearance work in Afghanistan after agreement with Taliban
https://t.co/0fdGNUVp4P",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",26,,,
RT @johnpilger: Hear the media beating its drums for another war on Afghanistan -- a war of isolation and punishment. Watch the gross gener…,FALSE,02-09-2021 12:56,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",787,,,
"RT @mvmeet: Long back, Naseeruddin Shah had said that he is not safe in India

Today, he is being attacked by peacefuls on social media

Th…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",55,,,
"RT @Wil_Johnson1: After Biden’s Afghanistan Disaster, Jane Fonda Among Hollywood Celebrities Demanding U.S. Reject Taliban Recognition http…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2,,,
"The Al Thani family in Qatar is trying to take control of the region by investing in Libya, Iraq, Lebanon, Saudi Ar… https://t.co/TGU1gpwiIv",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
Afghanistan: Taliban expected to announce new government https://t.co/51wOM6oXiC,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"RT @kayleighmcenany: IMPEACH HIM! 

Joe Biden asked the President of Afghanistan to LIE!

In the transcript, Biden told Ghani to say that t…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",16891,,,
RT @BreakingNews: Taliban fighters advance against a final pocket of armed resistance in Afghanistan's Panjshir Valley as its leaders prepa…,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",5,,,
RT @JessieJaneDuff: Biden kept his promise to the Taliban to evacuate Afghanistan and broke his promise that he would leave no American beh…,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",223,,,
"RT @Joyce_Karam: Horrific reports from #Kabul today of Taliban going door to door, arresting and killing residents.

@CameliaFard reporting…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",291,,,
"RT @TajudenSoroush: This is National TV of Afghanistan,  broadcasting parades of Taliban’s Suicide attackers, Car bombs, barrel bombs, vest…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",210,,,
"In 2010 Afghanistan was relatively peaceful and the Taliban subdued, 99% of Afghan citizens said they supported the… https://t.co/aGkhLJ3BtU",FALSE,02-09-2021 12:56,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
Just a thought: can anyone criticise Taliban in Afghanistan? #Talibans https://t.co/Xu7G1ZktPc,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"Biden abandoned 70,000+ SIV Afghans and families who worked with U.S. troops and diplomats, according to government… https://t.co/iORVwHf4I6",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"RT @FoxNews: Man that rescued Biden in Afghanistan now pleads for rescue from the Taliban: 'Do not forget me and my family'

https://t.co/4…",FALSE,02-09-2021 12:56,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",53,,,
"RT @Geeta_Mohan: Qatar Airways has landed at Hamid Karzai International airport.

#Afghanistan #Taliban #Kabul #kabulairport https://t.co/m…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",4,,,
RT @SenatorHousakos: Taliban militants were sweeping across Afghanistan as former Afghan employees of the embassy in Kabul were begging for…,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",15,,,
RT @dcexaminer: The Biden administration says the Taliban must uphold human rights in Afghanistan should it expect to gain access to the gl…,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",10,,,
"RT @Ezepatricktwit1: Video<U+0001F3A5>. Are you still doubting of what's coming or you think it's a movie? Afghanistan-Taliban is a child play.
The wo…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",20,,,
"RT @kayleighmcenany: IMPEACH HIM! 

Joe Biden asked the President of Afghanistan to LIE!

In the transcript, Biden told Ghani to say that t…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",16891,,,
"RT @mvmeet: Long back, Naseeruddin Shah had said that he is not safe in India

Today, he is being attacked by peacefuls on social media

Th…",FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",55,,,
RT @nytimes: A CIA compound outside Kabul was one of the most secretive — and notorious — in Afghanistan. Our visual investigation shows ho…,FALSE,02-09-2021 12:56,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",132,,,
